Trial  Reward  #Clicks
0  -89.9780750558  10
1  -88.9783223297  11
2  -87.9787344527  12
3  -86.9841744764  13
4  -85.9766738376  14
5  -85.9775805082  14
6  -84.9862350915  15
7  -84.984669024  15
8  -83.9883781311  16
9  -83.9770859606  16
10  -84.9904387462  15
11  -83.9913454168  16
12  -83.9849162978  16
13  -82.9882957065  17
14  -82.9801356709  17
15  -82.9889551033  17
16  -81.9811247661  18
17  -81.9831853812  18
18  -80.9780750558  19
19  -81.985081147  18
20  -79.9790641511  20
21  -80.9768386868  19
22  -78.9835975042  21
23  -78.9781574804  21
24  -77.9807950677  22
25  -75.983432655  24
26  -76.9907684446  23
27  -75.976591413  24
28  -73.9810423415  26
29  -72.9763441392  27
30  -71.9943127025  28
31  -71.9853284208  28
32  -69.9805477939  30
33  -68.9780750558  31
34  -68.976591413  31
35  -68.9755198932  31
36  -66.9847514486  33
37  -67.9772508098  32
38  -66.9805477939  33
39  -67.9836799288  32
40  -66.9759320162  33
41  -62.9828556828  37
42  -63.9869769129  36
43  -63.9790641511  36
44  -63.9801356709  36
45  -63.9780750558  36
46  -62.9839272026  37
47  -59.98549327  40
48  -59.9833502304  40
49  -59.983844778  40
50  -60.9760968654  39
51  -59.9848338732  40
52  -59.9786520281  40
53  -56.9756023178  43
54  -56.983020532  43
55  -55.9940654286  44
56  -56.9835975042  43
57  -51.068148661  43
58  -41.8630267962  44
59  -36.0115888991  42
60  -26.077479126  44
61  -18.8683184557  43
62  -12.2130511115  42
63  -4.55369550703  44
64  0.545477774206  43
65  3.93106830527  43
66  9.52887745934  44
67  8.55492363361  43
68  8.81736356668  43
69  13.0644560388  43
70  15.5473323278  43
71  16.9237654855  44
72  17.2840434213  44
73  16.2211534499  43
74  15.4717242403  42
75  17.4606793436  44
76  16.7602103476  43
77  17.7159483363  44
78  16.9551445315  43
79  16.9940489437  43
80  17.1714266874  43
81  20.703156038  43
82  21.3276048235  43
83  22.5706749751  44
84  24.7197810803  46
85  24.671974811  46
86  21.0459352307  42
87  22.0882190516  43
88  22.4326714638  43
89  22.1845734115  43
90  22.1783091417  43
91  22.348928068  43
92  23.4137962299  44
93  22.260074347  43
94  23.2027068239  44
95  22.5008366097  43
96  22.4861650305  43
97  22.378353651  43
98  22.6345293143  43
99  20.3760457621  41
100  22.685550143  43
101  23.795751836  44
102  23.6346117389  44
103  23.574524204  44
104  22.9110638543  43
105  23.1235544785  43
106  22.9783223296  43
107  24.2265028066  44
108  24.1514964187  44
109  22.086793106  42
110  23.2350749652  43
111  23.2068033267  43
112  24.173174089  44
113  23.3966271853  43
114  23.519522267  43
115  23.2343331438  43
116  24.3367869242  44
117  23.2249367391  43
118  24.3398366344  44
119  24.6572537771  44
120  23.3977811297  43
121  23.5310617113  43
122  23.6355761068  43
123  23.4627317162  43
124  23.471468724  43
125  24.6682162492  44
126  22.4828433191  42
127  23.7675378947  43
128  23.676129011  43
129  23.5955177501  43
130  22.9734345507  42
131  23.8338072748  43
132  24.81097566  44
133  23.7942434658  43
134  24.755256629  44
135  22.8937299605  42
136  24.062040998  43
137  23.9003239287  43
138  24.7328371372  44
139  23.685855114  43
140  22.8899384288  42
141  24.0504191291  43
142  23.9334586187  43
143  23.9621423803  43
144  24.0012116417  43
145  24.9252985831  44
146  23.7802312834  43
147  22.8360327391  42
148  24.0340990579  43
149  24.0702010336  43
150  23.6182669403  43
151  24.085037462  43
152  23.8700740997  43
153  26.0974835769  45
154  23.2010913017  42
155  23.9414538051  43
156  23.6807447887  43
157  23.1937555121  42
158  25.2306817339  44
159  25.013987455  44
160  24.2390066187  43
161  24.0883344461  43
162  23.8783989845  43
163  23.8817783932  43
164  24.9898370466  44
165  24.848478854  44
166  23.8832620361  43
167  23.139108001  42
168  25.1044896681  44
169  24.2845874237  43
170  24.2687619001  43
171  23.2436223964  42
172  24.0885817199  43
173  25.2463424083  44
174  24.0222299152  43
175  24.147597735  43
176  24.1672972149  43
177  26.4143237474  45
178  24.291346241  43
179  24.5011168534  43
180  24.3444276848  43
181  25.3125293638  44
182  24.3806120851  43
183  22.2819498364  41
184  24.409625545  43
185  25.109270295  44
186  24.3933878984  43
187  24.2387593449  43
188  24.5976360624  43
