Trial  Reward  #Clicks
0  -55.984806315  44
1  -49.9873385959  50
2  -47.9680011787  52
3  -44.9706485632  55
4  -44.9800870644  55
5  -41.9743318807  58
6  -36.9658142089  63
7  -31.9787058203  68
8  -29.9721449109  70
9  -26.989065151  73
10  -22.9810078938  77
11  -19.9851516261  80
12  -15.9772094726  84
13  -14.9700730448  85
14  -11.9673105566  88
15  -7.9850365224  92
16  -4.97087877051  95
17  2.03027226623  102
18  11.0183014841  111
19  12.0307326809  112
20  17.032113925  117
21  22.0245170825  122
22  23.0249774972  123
23  24.0338404801  124
24  27.0292363332  127
25  29.0298118515  129
26  34.0234811495  134
27  39.0245170825  139
28  46.0226754238  146
29  50.0309628883  150
30  54.0191072099  154
31  57.0288910221  157
32  59.0163447217  159
33  70.0130067151  170
34  79.0088629829  179
35  87.0237113568  187
36  91.0094385013  191
37  98.0081723608  198
38  105.024401979  205
39  111.024401979  211
40  115.016690033  215
41  128.030847785  228
42  136.161720662  236
43  149.76232933  238
44  159.940622619  237
45  171.449357837  238
46  179.63576133  238
47  183.00601762  237
48  188.616483767  233
49  193.399764268  237
50  193.413021909  236
51  198.183242747  237
52  201.669293333  236
53  203.007007512  237
54  202.832510342  237
55  203.495852815  237
56  202.686119188  236
57  204.906657827  238
58  205.089787772  238
59  206.06308372  239
60  204.500822991  237
61  205.109951633  237
62  206.500268192  238
63  203.788717998  235
64  206.975761468  238
65  208.141991892  238
66  209.915990433  237
67  210.898609778  238
68  211.147003506  238
69  211.359830199  238
70  211.515450366  238
71  211.386879562  238
72  209.782721097  236
73  211.632280595  238
74  212.946858936  239
75  212.599706255  239
76  210.826115182  237
77  211.528457081  238
78  212.697795304  238
79  212.697795304  238
80  209.557829237  235
81  214.376656054  240
82  211.861242521  237
83  213.264084661  239
84  213.027452226  238
85  212.791144384  238
86  211.596043657  237
87  213.093291528  238
88  212.153605853  237
89  211.618834184  237
90  209.954016082  235
91  214.561282347  240
92  215.096859742  240
93  214.757303904  240
94  215.327987919  240
95  213.647034584  239
96  214.983252415  240
97  215.255702812  240
98  214.207474372  239
99  214.326836882  239
100  210.039998527  235
101  212.315786929  237
102  212.006963772  237
103  211.189172888  236
104  214.256738745  239
105  214.283788108  239
106  213.270320978  238
107  215.136800716  240
108  212.983482623  238
109  212.5592312  237
110  214.296449512  239
111  211.665471891  236
112  215.035415098  239
113  213.883708456  238
114  216.329023852  241
115  209.498226252  234
116  211.487866922  236
117  214.655918286  239
118  212.911427723  238
119  214.185834881  239
120  214.635775143  239
121  213.641760534  238
122  214.644407918  239
123  210.695263023  236
124  213.562893798  239
125  214.072018067  238
126  212.742685737  238
127  213.927217645  238
128  210.756037763  236
129  214.883478249  239
130  213.67949382  239
131  213.416617748  238
132  214.943332159  239
133  215.119901195  239
134  213.04957285  237
135  214.673183837  239
136  214.836631054  239
137  213.648300724  239
138  209.693672291  234
139  214.612869512  239
140  213.677191747  239
141  211.826251004  237
142  213.629444441  238
143  213.392812006  237
144  213.625185605  238
145  214.047270777  238
146  215.314196197  239
147  214.157058963  239
148  214.99098508  239
149  212.258350196  237
150  215.529189141  240
151  214.554511949  239
152  210.616552829  235
153  213.60780495  238
154  212.645558955  237
155  211.820976954  236
156  213.165021835  237
157  215.018264651  239
158  213.36436068  238
159  213.385885067  238
160  213.827883174  238
161  214.080996153  238
162  215.395668879  240
163  212.585339015  238
164  212.42548073  237
165  213.398891782  238
166  212.795769249  237
167  214.269535971  238
168  212.812919697  237
169  215.40892652  239
170  212.733498162  237
171  215.368849723  240
172  215.160647896  239
173  213.057284796  237
174  213.734649199  238
175  212.167418294  237
176  214.748461639  239
177  214.692636358  239
178  213.526426652  238
179  211.911678649  236
180  211.990503947  237
181  213.424675005  238
182  214.651199035  239
183  212.708635768  237
184  213.083758641  237
185  215.099297637  239
186  214.063730602  238
187  216.172618678  240
188  215.073399311  239
189  215.165827561  239
190  212.899456941  238
191  212.88909761  238
192  212.878277865  238
193  215.288412974  239
194  214.295298475  239
195  216.097916393  240
196  215.196099827  239
197  212.758360555  237
198  214.313369752  239
199  215.04738588  239
200  214.247205858  238
201  214.606884121  239
202  211.605963291  236
203  213.933087932  238
204  211.142806826  235
205  216.567633768  241
206  214.437545898  240
207  215.08341333  239
208  215.750763713  240
209  214.549677595  239
210  215.864255935  240
211  215.111477908  240
212  216.421106791  241
213  214.340419115  239
214  215.99535902  240
215  212.596754997  237
216  213.501773748  239
217  214.540239093  239
218  215.771597478  240
219  215.876687132  240
220  215.429048944  240
221  214.487155581  240
222  215.19932273  239
223  212.613905445  237
224  214.30885999  240
225  214.255817915  239
226  213.525945519  239
227  213.494563653  237
228  215.37635218  239
229  215.937922287  240
230  216.586395667  241
231  214.673968844  240
232  215.883687738  241
233  213.226121167  238
234  213.884283975  238
235  215.879910035  240
