Trial  Reward  #Clicks
315  295.570824877  336
316  297.823668894  336
317  295.827467696  336
318  298.085058182  337
319  292.403388824  332
320  295.790049092  336
321  296.111767744  336
322  296.440128199  335
323  295.359055912  335
324  296.750596867  337
325  297.31879024  337
326  295.554283413  335
327  297.953686343  337
328  298.755611774  338
329  298.409351397  336
330  298.320417136  338
331  297.47510646  336
332  298.086005849  336
333  296.097259901  335
334  297.21114261  336
335  298.88047603  338
336  298.133865057  337
337  296.755884279  337
338  298.386440637  337
339  295.619631752  336
340  297.252628454  336
341  296.57136582  336
342  295.680640346  336
343  294.966701509  334
344  297.411250798  336
345  300.248695433  338
346  295.80984028  334
347  297.764828139  335
348  298.898371884  338
349  298.62193381  337
350  298.254255349  337
351  297.31879024  337
352  298.108241448  337
353  296.571772544  336
354  298.094819557  337
355  296.519984382  337
356  297.552249794  337
357  299.598071315  337
358  297.513883522  338
359  298.237579667  337
360  296.219956318  336
361  297.555503585  337
362  298.577600898  337
363  299.48717396  339
364  298.353227558  339
365  297.943786681  335
366  295.417217439  335
367  299.869628702  338
368  298.039098374  337
369  298.412743475  338
370  295.06282665  336
371  298.30930137  339
372  298.746798066  337
373  296.390101152  335
374  298.887390337  338
375  297.294386803  337
376  297.132644885  336
377  299.212769505  338
378  298.716566274  338
379  298.591836237  337
380  298.585601158  338
381  298.46358397  338
382  296.783000565  338
383  298.52025282  337
384  299.359055912  339
385  299.151626692  339
386  299.08980465  339
387  299.914234118  339
388  299.643896904  338
389  300.350107985  340
390  299.214396401  338
391  301.140779364  340
392  296.594414867  337
393  297.315943173  337
394  301.428739928  340
395  300.267136297  340
396  300.188638573  340
397  297.864207071  337
398  301.010355192  339
399  299.318249297  340
400  299.642135789  339
401  299.467378705  338
402  299.450568803  339
403  300.017676223  338
404  296.155287208  336
405  299.022015968  338
406  299.033404239  338
407  300.5302867  340
408  302.721312742  343
409  300.256833979  341
410  300.345768241  339
411  301.561197721  341
412  302.206534427  342
413  300.209922438  339
414  303.81580692  343
415  301.045878463  341
416  301.322450756  341
417  301.825434076  342
418  300.220363042  340
419  300.644169409  340
420  297.652169669  338
421  300.453822595  340
422  299.466296819  340
423  303.418165106  342
424  302.102547312  341
425  298.443113553  339
426  299.172101177  341
427  299.904338524  340
428  300.556317033  340
429  303.938365051  342
430  301.451382251  341
431  301.99761253  341
432  301.657591299  341
433  298.290185344  339
434  299.941216186  341
435  301.820553389  342
436  306.285032152  346
437  303.800758133  343
438  302.355395397  342
439  303.4029821  343
440  301.158000057  342
441  302.525406012  342
442  300.879259925  343
443  301.71005869  341
444  303.179963151  344
445  300.50262947  340
446  306.122204281  344
447  301.887121899  343
448  300.852277858  341
449  303.102006369  343
450  304.030829676  344
451  302.251546568  343
452  299.902304905  340
453  303.309435589  343
454  303.01713528  342
455  304.177657026  344
456  301.69256956  341
457  302.979582457  343
458  303.433620616  342
459  305.983377192  345
460  296.745720247  340
461  301.441893381  342
462  305.106614552  344
463  297.654882518  339
464  304.86840853  343
465  303.389966933  343
466  301.576653231  341
467  302.380884787  343
468  302.038150707  342
469  301.443113553  342
470  304.171962891  344
471  299.472804402  340
472  300.959652983  341
473  301.672912591  342
474  302.963040994  342
475  301.079368114  343
476  298.805370383  340
477  305.453415871  345
478  304.040591051  344
479  301.378985386  341
480  304.871528103  344
481  298.052251827  339
482  301.30875636  340
483  303.698129477  344
484  300.977687124  343
485  302.719820065  342
486  302.07841638  342
487  304.425351918  344
488  304.951245999  344
489  302.075162588  342
490  302.705857232  343
491  303.616105455  343
492  301.24069924  341
493  302.770526341  343
494  306.410844074  345
495  303.188504354  344
496  306.572179268  346
497  304.891864301  344
498  304.773641847  343
499  303.124241968  344
500  304.374783928  345
501  304.805638821  344
502  306.000459598  345
503  305.086550859  345
504  302.931320592  345
505  303.176034197  346
506  309.753984878  349
507  306.457889835  346
508  304.54032058  345
509  305.813911586  347
510  307.300894386  347
511  304.961552384  346
512  305.593328914  345
513  304.522563012  347
514  305.514156027  347
515  302.020120634  343
516  304.871259665  346
517  306.355667902  347
518  307.010765983  348
519  305.123021796  346
520  306.531506872  346
521  305.92955541  346
522  305.859057946  347
523  304.717518008  346
524  302.996664864  343
525  305.000325379  345
526  306.459789236  347
527  307.701517487  347
528  303.329230844  344
529  305.940130233  346
530  308.810926232  348
531  307.001545551  347
532  305.493413105  347
533  306.864752081  348
534  310.026762437  350
535  308.717245503  349
536  309.194739432  349
537  308.012527098  348
538  306.73826093  348
539  305.750869372  347
540  306.891595863  348
541  307.721719466  348
542  306.607702538  348
543  310.000459598  349
544  308.003851676  349
545  307.327063006  349
546  311.060113801  351
547  309.37993712  351
548  308.972802369  348
549  310.239885792  350
