Trial  Reward  #Clicks
0  -89.9518440789  10
1  -69.9072673142  30
2  -62.9144256268  37
3  -51.9196316723  48
4  -38.9082434477  61
5  -26.9248377178  73
6  -7.91312411538  92
7  14.0956610864  114
8  38.0911057966  138
9  50.0823205948  150
10  70.092407308  170
11  81.0911057966  181
12  103.097287976  203
13  117.088177396  217
14  137.075162282  237
15  155.063123302  255
16  180.044576765  280
17  194.041648364  294
18  209.093383442  309
19  245.526737924  316
20  290.947109831  318
21  288.984105292  318
22  292.490832479  322
23  290.79527226  319
24  293.552865765  322
25  292.631721086  322
26  289.84300519  320
27  294.251891259  323
28  297.175199701  324
29  298.414384955  331
30  298.442578945  330
31  298.560154229  331
32  297.838238404  329
33  297.966876535  330
34  301.475653603  332
35  301.914279207  335
36  303.936730278  337
37  305.174695365  339
38  302.228171214  337
39  305.46732393  340
40  309.133697757  343
41  307.354954691  341
42  308.625669058  342
43  311.057673223  346
44  307.337172792  342
45  311.049424895  345
46  309.224592058  344
47  307.871882474  343
48  305.821237412  342
49  309.719166382  344
50  310.915483105  346
51  308.23175037  343
52  311.058974734  346
53  310.455398832  346
54  310.271885727  346
55  312.801926237  348
56  313.520474401  349
57  311.978931785  347
58  312.598451201  347
59  313.55236143  349
60  315.983161697  351
61  315.157238844  350
62  314.63284364  351
63  314.038150552  349
64  315.462996405  352
65  316.624595311  352
66  316.532513381  352
67  320.541184701  355
68  316.488701254  353
69  317.476987652  354
70  321.277856411  358
71  320.050628793  356
72  320.724600192  357
73  321.695527682  357
74  321.739681455  359
75  321.454422698  357
76  322.694014675  359
77  323.971675859  361
78  323.197162705  360
79  325.201506499  363
80  325.775359136  362
81  326.224608326  364
82  327.441196089  364
83  328.212455464  365
84  325.18035694  363
85  331.040655962  368
86  328.040769844  366
87  331.219402281  369
88  332.190769031  370
89  332.884588478  371
90  331.490881286  370
91  331.855515968  369
92  332.412351343  370
93  327.83199115  367
94  331.793482682  370
95  334.457253486  372
96  332.687084126  371
97  336.632420648  375
98  336.378951307  375
99  336.522768315  375
100  335.42385345  374
101  337.396082451  375
102  335.657686238  373
103  335.696308588  375
104  335.823531326  375
105  339.709974458  379
106  337.303138269  376
107  340.057152618  379
108  339.299998373  379
109  340.897066719  380
110  336.346527405  376
111  339.673532139  379
112  341.340556721  380
113  342.492068915  380
114  345.033286154  383
115  346.027217857  385
116  346.06138253  385
117  346.079066816  386
118  346.917354027  387
119  350.310735842  390
120  348.974945906  389
121  348.040672231  388
122  345.836334944  386
123  343.776351538  383
124  348.237200449  388
125  350.595116079  390
126  342.875494168  384
127  348.746856037  389
128  349.656498609  388
129  350.760847284  391
130  349.653472595  390
131  350.259000765  390
132  347.030797013  386
133  350.409976085  390
134  350.017245026  390
135  350.899018986  390
136  350.566482828  390
137  350.579497942  390
138  350.87972408  392
139  350.225161469  390
140  348.74534303  390
141  351.746205281  392
142  350.321261815  391
143  352.697837864  394
144  355.116599151  396
145  352.606081312  394
146  353.83654644  393
147  356.366814714  397
148  356.071583126  396
149  355.75987115  396
150  356.053475849  397
151  357.858021377  397
152  354.117689167  396
153  356.653797973  397
154  353.795011958  394
155  355.77602616  395
156  353.32721623  392
157  354.779182325  396
158  354.065189451  395
159  356.091431174  396
160  357.368327721  397
161  358.302926774  398
162  358.220280801  398
163  354.912798738  395
164  356.830592025  398
165  356.810630094  397
166  354.195665967  395
167  352.73167716  394
168  356.315730392  397
169  360.114760766  402
170  358.905640425  399
171  358.854767599  398
172  359.474400898  399
173  357.982754974  398
174  360.993817821  401
175  359.555208486  400
176  358.580376462  400
177  359.760196528  400
178  360.997608473  400
179  361.391657312  403
180  360.582540225  401
181  360.842191745  401
182  361.868335855  403
183  362.355751867  403
184  363.050758944  403
185  360.582328729  402
186  362.243821888  403
187  362.608033579  404
188  366.092846568  407
189  365.805749427  406
190  365.746856037  406
191  364.016268892  404
192  362.284494119  403
193  360.889273919  403
194  365.70509379  405
195  367.71008834  408
196  364.381570599  406
197  364.562480681  406
198  367.636992207  409
199  365.013779752  406
200  365.972456765  407
201  363.310312851  405
202  368.065840207  409
203  363.905428929  405
204  366.164755072  407
205  364.973432899  406
206  365.138187971  407
207  369.972456765  411
208  368.416597524  409
209  369.713456001  411
210  365.754892869  408
211  370.089706672  412
212  366.415946768  407
213  366.584720256  409
214  367.031464038  409
215  371.661720923  413
216  369.91584102  411
217  370.220183188  412
218  369.300551515  411
219  369.670831503  411
220  369.027234126  411
221  368.604779801  410
222  367.832218914  409
223  369.791335188  412
224  370.379179072  411
225  366.891226186  409
226  369.040135357  410
227  371.627670132  414
228  369.868221973  410
229  372.577984935  413
230  370.721053573  413
231  370.593391576  412
232  368.854669986  410
233  371.556526266  415
234  373.364537069  414
235  374.448598435  416
236  373.75738201  415
237  370.200009761  412
238  373.540143492  416
239  373.053052858  416
240  374.224738478  416
241  371.733092554  414
242  374.403370914  416
243  371.578538077  414
244  373.588624791  416
245  372.956301755  415
246  374.712268372  417
247  374.380708348  417
248  373.017586673  416
249  375.97224527  418
250  373.699253258  416
251  372.801975044  417
252  376.319211935  419
253  376.11118161  418
254  372.977565198  416
255  375.557388517  418
256  377.566499097  420
257  377.28667415  420
258  377.595457725  420
259  378.324304098  420
260  377.844046399  420
261  375.780060846  419
262  377.878975711  421
263  379.905445198  424
264  380.165194332  422
265  379.673336912  423
266  378.614118145  422
267  378.977890575  422
268  380.428978151  424
269  379.972033774  423
270  377.25055721  420
271  378.769974132  422
272  377.000992402  420
273  382.273219776  424
274  381.493728342  425
275  378.546439553  422
276  381.156311517  425
277  380.761839686  424
278  382.688304293  426
279  379.051002977  424
280  374.928872403  419
281  376.555664015  421
282  382.89264158  426
283  381.908585094  425
284  381.607838352  427
285  380.310752111  423
286  379.946768185  424
287  377.838091984  422
288  382.320952706  426
289  381.808694096  425
290  380.528771536  426
291  381.477573332  426
292  381.763905836  426
293  381.690907316  425
294  384.316722794  428
295  380.986675777  424
296  383.620088828  428
297  384.528218394  428
298  383.740576244  426
299  379.597963135  424
300  382.288089544  426
301  382.231262303  427
302  384.576374315  428
303  386.289927929  429
304  385.732344185  430
305  382.020092082  427
306  384.602843802  429
307  384.646330551  428
308  385.06564498  430
309  384.27714058  429
310  387.352302862  432
311  383.343631542  429
312  387.775830934  431
313  386.614557405  431
314  384.351977484  429
315  386.936030716  431
316  389.769762637  434
317  386.512274879  430
318  385.345258431  431
319  386.312932142  431
320  387.231587681  432
321  386.346885321  432
322  387.859566922  432
323  389.175720305  432
324  388.523451608  433
325  388.703060179  433
326  390.866285975  434
327  389.133860445  433
328  388.488636179  433
329  391.164120585  435
330  391.008589975  435
331  389.513901768  433
332  388.145037174  433
333  390.811524883  436
334  392.237119105  437
335  389.097743505  433
336  389.213578017  433
337  390.453820749  435
338  391.308376853  436
339  391.519221696  436
340  389.925407129  435
341  389.271609156  434
342  393.352188979  437
343  390.150893976  435
344  387.252200368  433
345  390.424976003  436
346  389.691574341  436
347  390.410870874  435
348  392.379309223  437
349  391.094717491  437
350  395.403501066  441
351  392.023134365  438
352  394.535929849  440
353  393.209250492  439
354  391.088421429  436
355  392.61771357  439
356  393.840597394  440
357  395.23820912  441
358  392.951665121  440
359  394.572372167  440
360  392.67205167  439
361  392.756975288  439
362  392.819236338  440
363  395.039403257  441
364  396.626173394  443
365  394.290383458  441
366  395.472269673  442
367  397.203068313  443
368  395.228122407  441
369  396.316836677  441
370  398.158377666  443
371  395.398945776  441
372  395.451559373  443
373  397.159256186  444
374  397.731807311  443
375  394.805668082  440
376  395.485284787  442
377  400.796232125  446
378  399.734849594  446
379  397.335822474  443
380  399.770104284  447
381  400.024435876  446
382  401.536369109  448
383  398.556542535  445
384  400.132786699  446
385  395.278344478  442
386  404.017814437  449
387  398.724437503  445
388  400.47877723  447
389  397.931491695  445
390  400.431597443  447
391  396.662404217  444
392  399.344510062  447
393  400.425203768  448
394  398.668797892  445
395  401.075422584  449
396  400.928124034  447
397  400.943644557  449
398  400.283875901  447
399  402.410447883  449
400  400.565653115  447
401  402.136479737  449
402  400.879317357  447
403  396.373257195  445
404  397.59200872  444
405  401.499812908  447
406  400.089950705  447
407  400.93170319  447
408  400.73094506  447
409  398.929425545  445
410  399.91598744  448
411  396.066734996  442
412  400.026502025  447
413  398.377047847  446
414  400.617388192  447
415  396.867717637  444
416  400.038541006  447
417  395.079652496  443
418  402.305350839  449
419  399.072380302  446
420  394.382253892  442
421  400.367823385  447
422  400.708168611  447
423  400.331169571  448
424  399.133225959  446
425  400.080840126  447
426  400.165112987  447
427  397.4203231  445
428  400.18930483  448
429  399.002749443  446
430  398.43898352  447
431  396.77823873  444
432  398.671726292  445
433  400.823563864  446
