Trial  Reward  #Clicks
0  -51.981416108  48
1  -45.9876621464  54
2  -38.9935226269  61
3  -36.9803365458  63
4  -32.9819558891  67
5  -27.9770207476  72
6  -26.9779460867  73
7  -25.97956543  74
8  -16.9785629793  83
9  -12.9807221037  87
10  -11.9769436361  88
11  -7.98118477324  92
12  -3.98149321958  96
13  -0.981493219585  99
14  8.01380297372  108
15  9.02105146272  109
16  17.0183525572  117
17  18.0192778963  118
18  25.0230563639  125
19  31.0222081365  131
20  41.0199719005  141
21  42.0062460384  142
22  46.0225936944  146
23  52.0074027122  152
24  61.0198176774  161
25  64.0141885316  164
26  71.0087136091  171
27  75.0195863426  175
28  82.0179669993  182
29  84.0214370206  184
30  87.0170416603  187
31  90.020820128  190
32  100.020357458  200
33  104.018738115  204
34  106.016501879  206
35  113.01704166  213
36  119.019817677  219
37  127.022902141  227
38  128.008019605  228
39  135.018738115  235
40  141.020820128  241
41  148.021514132  248
42  155.862639591  250
43  166.540794342  253
44  172.107060183  251
45  179.724528116  251
46  185.035400386  249
47  192.959326723  250
48  197.249918647  247
49  203.947770781  248
50  210.375423921  249
51  211.137406676  247
52  216.503695958  248
53  217.708272994  249
54  219.03792502  250
55  218.374208642  249
56  223.838027116  249
57  223.836870442  249
58  225.968962587  251
59  226.276483588  251
60  225.454765573  250
61  224.653405016  249
62  224.76159257  249
63  222.936018976  247
64  226.194034339  250
65  225.090704815  249
66  224.20282506  248
67  223.31031861  247
68  224.500475778  248
69  226.65670385  250
70  226.808845007  250
71  226.008024232  249
72  227.50730478  249
73  228.0343455  248
74  227.97936494  248
75  227.396538615  247
76  229.01684117  249
77  229.439258433  249
78  230.455760313  250
79  228.845730563  249
80  231.219567527  251
81  229.520919602  249
82  230.251877282  250
83  230.494778775  250
84  230.53395146  250
85  230.396847062  250
86  229.449205828  249
87  230.563330974  250
88  229.448049154  249
89  227.561403184  247
90  231.634967636  251
91  231.530481438  251
92  228.495241444  248
93  230.575900162  250
94  230.536727477  250
95  231.392451701  251
96  230.599881865  250
97  229.764592211  249
98  230.417667189  250
99  229.641599233  249
100  231.705987406  251
101  229.750557902  249
102  232.95575183  252
103  230.797210411  250
104  233.152463484  252
105  225.990143597  245
106  229.072036101  248
107  231.802068441  251
108  230.796979077  250
109  228.077742358  247
110  230.703674059  250
111  230.797904416  250
112  227.904781072  247
113  229.244783016  249
114  230.010578167  249
115  230.721486835  250
116  226.99222561  246
117  231.00001388  250
118  230.630186718  250
119  229.209371834  248
120  231.871160421  251
121  230.594869612  250
122  231.734056023  251
123  232.973795941  252
124  232.838927779  252
125  231.268979089  250
126  231.993228061  251
127  230.908713763  250
128  231.046589277  250
129  232.048285732  251
130  229.937784831  249
131  230.971405482  250
132  231.728118431  251
133  228.958990517  248
134  233.308691555  252
135  233.183616564  252
136  233.236823558  252
137  232.023918471  251
138  233.220167456  252
139  232.886274292  252
140  232.02384136  251
141  230.26637426  250
142  231.14691145  250
143  233.317250941  252
144  230.299977946  249
145  232.627410701  252
146  231.298435714  250
147  230.257412351  249
148  233.402690577  252
149  231.98250955  251
150  232.164261556  251
151  233.111594344  252
152  230.865222829  250
153  234.191481946  253
154  235.150304359  254
155  231.767985121  251
156  233.182537002  252
157  234.039572123  253
158  231.201506452  250
159  232.547214652  252
160  231.474961097  251
161  230.914651355  250
162  231.114293249  250
163  232.97472128  252
164  233.58428836  252
165  231.539195048  251
166  231.580355669  250
167  229.293192127  248
168  229.214615421  248
169  231.335389128  251
170  232.07928459  251
171  231.568266115  251
172  232.883575387  252
173  232.350408923  251
174  233.518897736  252
175  233.290261886  252
176  233.056305337  252
177  231.219704786  250
178  233.133185588  252
