Trial  Reward  #Clicks
170  317.38999808  337
171  315.38352606  335
172  316.723968319  337
173  312.687563203  333
174  313.577906581  334
175  316.23150712  336
176  313.910112459  334
177  315.10287571  335
178  316.603206298  337
179  313.4988457  333
180  314.28593093  334
181  314.607177765  335
182  313.832154028  334
183  312.952107047  333
184  315.023667003  335
185  318.645936343  339
186  316.378819136  336
187  312.059336662  332
188  312.383525324  333
189  315.512083189  336
190  317.120306038  337
191  314.771405289  335
192  318.066691231  338
193  314.106185266  334
194  316.214812249  336
195  314.80942841  335
196  313.752871775  334
197  315.717055025  336
198  314.45081963  335
199  317.434125494  337
200  317.505316986  338
201  312.545620023  333
202  315.023814094  335
203  316.285636748  336
204  314.602029567  335
205  317.008884319  337
206  316.46354377  336
207  316.610708694  336
208  313.460674752  334
209  315.093388316  335
210  314.161417343  335
211  315.643656427  336
212  315.585334695  336
213  317.113392744  337
214  316.070662698  336
215  317.330131889  337
216  315.034257582  335
217  315.210840782  335
218  317.243568613  337
219  315.719334941  336
220  316.403309115  337
221  315.197528276  336
222  313.936809544  334
223  315.726910147  336
224  314.769198918  335
225  316.6065894  337
226  314.094197319  334
227  316.730513886  337
228  314.854952456  336
229  316.152224132  337
230  317.524438865  338
231  314.553710049  335
232  314.251143819  334
233  314.181863045  335
234  314.865690862  335
235  316.672192154  337
236  314.95622487  336
237  311.277178993  331
238  315.416474529  335
239  317.192527905  337
240  314.58423151  335
241  314.6151207  335
242  315.330278981  335
243  312.92254168  333
244  316.04793708  336
245  317.552607599  337
246  313.969243193  334
247  313.750297676  334
248  317.418754445  337
249  313.865985045  334
250  315.785526797  335
251  315.419636993  335
252  314.7752304  334
253  316.705509087  336
254  315.254821104  335
255  313.061910026  334
256  312.491490396  333
257  314.709479819  335
258  317.01962199  337
259  315.583643145  336
260  316.47111824  337
261  314.096624326  334
262  316.306229541  336
263  315.541501465  336
264  317.220842995  337
265  316.939824917  337
266  314.753974961  335
267  316.142443291  336
268  316.546208389  337
269  314.117364211  334
270  315.726983693  336
271  317.151856404  338
272  317.631374297  338
273  313.941957742  334
274  318.081179732  338
275  316.117951841  337
276  317.277840904  337
277  315.281076179  336
278  318.700948519  339
279  318.519731941  339
280  317.699698242  338
281  316.557460879  337
282  316.979539589  337
283  317.920629492  338
284  318.436773139  338
285  314.493770312  335
286  318.236655319  338
287  314.852379093  335
288  318.248201992  338
289  314.641817785  335
290  317.528925887  337
291  314.818621621  335
292  317.207237043  337
293  317.650716813  338
294  314.023814094  334
295  318.089416849  338
296  311.861866487  332
297  315.786187972  336
298  316.159210972  337
299  316.721835494  337
300  315.313584109  335
301  314.999469736  336
302  316.136118361  336
303  314.923791957  335
304  315.024328914  335
305  316.122880137  336
306  316.217385613  337
307  316.160388439  336
308  314.701316983  334
309  316.550694676  337
310  316.451922815  337
311  316.259233845  336
312  315.494726406  336
313  315.631447107  337
314  315.976818399  336
315  311.090225851  331
316  317.49774178  338
317  317.970787652  338
318  317.902831435  338
319  313.781702421  333
320  316.142590382  336
321  317.049628631  337
322  316.694550779  336
323  311.119349944  331
324  316.313215646  337
