Trial  Reward  #Clicks
0  -49.9877914156  50
1  -42.9813929406  57
2  -37.980363301  62
3  -37.9795542984  62
4  -32.9794807527  67
5  -22.9789659329  77
6  -17.9816871234  82
7  -13.9875707785  86
8  -9.98749723285  90
9  -4.98286385443  95
10  -4.98190776047  95
11  -0.978965932905  99
12  0.0175774197046  100
13  4.00845775425  104
14  4.02199016105  104
15  8.0169155085  108
16  11.010884762  111
17  13.0169155085  113
18  15.0200044274  115
19  18.0169890542  118
20  21.0061042922  121
21  24.0214017956  124
22  28.0210340671  128
23  29.0086783913  129
24  31.0074281146  131
25  39.0191218792  139
26  45.0115466732  145
27  46.0181657852  146
28  50.0177980568  150
29  55.0207398844  155
30  57.0127969499  157
31  62.0176509654  162
32  64.0189747878  164
33  73.0164006887  173
34  80.0213282499  180
35  81.0139001353  181
36  82.0175038741  182
37  84.0167684172  184
38  87.019416062  187
39  91.0181657853  191
40  97.0206663387  197
41  101.010075759  201
42  104.013973681  204
43  108.01654778  208
44  114.020960521  214
45  116.019342516  216
46  117.019121879  217
47  120.019930882  220
48  131.020886976  231
49  144.021034067  244
50  154.018680605  254
51  160.013091133  260
52  170.019489608  270
53  184.010737671  284
54  190.021990161  290
55  197.010369942  297
56  199.015003321  299
57  203.019121879  303
58  219.013532407  319
59  229.0170626  329
60  233.013458861  333
61  237.366922385  333
62  245.676849067  334
63  251.759813753  333
64  261.064739328  335
65  267.000391999  334
66  274.935971123  335
67  279.506175264  333
68  287.662537076  336
69  294.525158877  336
70  292.062557228  333
71  300.310484159  335
72  299.681080886  334
73  299.901129588  334
74  300.173101547  334
75  304.204656325  333
76  304.687998594  333
77  306.776400512  335
78  304.822145931  333
79  307.02535267  335
80  306.331008554  334
81  306.581137443  334
82  304.883116043  332
83  305.875173108  333
84  306.203701702  333
85  308.339172861  335
86  306.421176304  333
87  305.367562968  330
88  312.355208763  335
89  310.264453383  333
90  310.500829228  333
91  310.593864524  333
92  312.670572678  335
93  311.536425341  334
94  309.653362987  332
95  310.747060195  333
96  309.874735511  332
97  311.281222535  333
98  308.85855546  331
99  310.902020962  333
100  310.186127959  332
101  311.972771915  334
102  311.036756665  333
103  311.299829595  333
104  313.279016165  335
105  310.124643763  332
106  310.359695786  332
107  310.470234956  332
108  313.44765643  335
109  312.679104714  334
110  309.470014319  331
111  312.748017024  334
112  311.574007924  333
113  313.883488184  335
114  311.74007409  333
115  312.785304689  334
116  311.011531229  332
117  310.837522128  332
118  314.034477484  335
119  309.896285134  331
120  311.892240121  333
121  313.829432102  335
122  311.198557916  332
123  312.916583744  334
124  314.037051583  335
125  310.823769084  332
126  313.925924046  335
127  312.997189819  334
128  313.06132166  334
129  313.320055395  334
130  314.224666636  335
131  310.791850255  332
132  309.181715953  330
133  311.311303458  332
134  313.219224255  334
135  312.2448917  333
136  313.300933515  334
137  312.222975085  333
138  313.32917506  334
139  314.20429448  335
140  312.111700457  333
141  312.187893791  333
142  313.290048753  334
143  314.337412177  335
144  310.229300014  331
145  315.321526308  336
146  314.290490028  335
147  314.081031905  335
148  313.447362983  334
149  312.004470842  333
150  313.182157227  334
151  309.007192033  330
152  310.255776462  331
153  313.310935729  334
154  313.412134597  334
155  310.492887764  331
156  313.319099301  334
157  314.303948889  335
158  312.131410702  333
159  313.234080484  334
160  311.277619532  332
161  313.574817662  334
162  311.20753049  332
163  312.381245408  333
164  312.29232867  333
165  311.411252049  332
