Trial  Reward  #Clicks
141  145.019724119  245
142  151.018590549  251
143  142.020782118  242
144  143.021764545  243
145  150.019497405  250
146  143.022369116  243
147  143.021311117  243
148  156.016852408  256
149  149.015643267  249
150  147.020404261  247
151  141.013300556  241
152  140.015038696  240
153  147.015869981  247
154  143.022293545  243
155  148.01806155  248
156  146.018363835  246
157  139.02259583  239
158  144.022444687  244
159  141.021688974  241
160  138.011033415  238
161  143.021008832  243
162  144.015945552  244
163  135.015567696  235
164  152.018288264  252
165  145.016474552  245
166  144.015038696  244
167  146.021613403  246
168  149.020479833  249
169  151.021008832  251
170  140.01692798  240
171  150.020782118  250
172  146.022217973  246
173  146.004685423  246
174  145.022217973  245
175  150.020177547  250
176  143.02146226  243
177  151.014358554  251
178  152.020101976  252
179  147.022066831  247
180  151.020555404  251
181  149.012771556  249
182  140.02259583  240
183  150.021159975  250
184  143.018968406  243
185  144.015643267  244
186  146.017985979  246
187  149.008841847  249
188  150.02032869  250
189  147.021764545  247
190  131.022444687  231
191  140.021613403  240
192  142.02146226  242
193  146.009824274  246
194  150.020404261  250
195  155.016474552  255
196  142.019270691  242
197  143.022142402  243
198  153.022217973  253
199  149.019270691  249
200  144.016625694  244
201  136.021915688  236
202  146.020857689  246
203  148.017381408  248
204  146.02146226  246
205  143.02146226  243
206  148.020555404  248
207  144.020479833  244
208  146.021688974  246
209  143.011562415  243
210  153.022142402  253
211  141.021537831  241
212  145.015869981  245
213  147.021688974  247
214  146.020933261  246
215  142.019119549  242
216  154.015038696  254
217  151.021386689  251
218  146.01692798  246
219  142.018817263  242
220  136.017608122  236
221  150.014434126  250
222  147.021613403  247
223  145.017834836  245
224  145.021084403  245
225  147.022520259  247
226  149.020782118  249
227  139.021991259  239
228  148.018212693  248
229  146.020630975  246
230  151.021008832  251
231  137.022444687  237
232  148.01639898  248
233  148.018363835  248
234  144.02032869  244
235  142.021008832  242
236  145.02032869  245
237  145.020782118  245
238  150.01919512  250
239  148.018514978  248
240  143.01806155  243
241  141.021386689  241
242  148.019497405  248
243  151.016550123  251
244  150.022444687  250
245  146.013149413  246
246  143.020479833  243
247  146.02032869  246
248  148.018363835  248
249  137.022444687  237
250  149.01466084  249
251  140.016701266  240
252  142.020706547  242
253  143.020177547  243
254  148.022217973  248
255  151.016021124  251
256  150.020101976  250
257  151.021084403  251
258  154.021537831  254
259  145.020555404  245
260  142.019724119  242
261  143.015567696  243
262  146.022293545  246
263  148.018137121  248
264  141.020630975  241
265  146.019875262  246
266  154.018741692  254
267  145.020404261  245
268  140.013905126  240
269  145.013300556  245
270  143.019346263  243
271  149.019119549  249
272  156.016247838  256
273  145.019043977  245
274  144.005970136  244
275  148.022217973  248
276  145.018363835  245
277  145.021764545  245
278  148.005365565  248
279  143.014887554  243
280  148.018817263  248
281  150.022444687  250
282  144.001435855  244
283  150.016625694  250
284  151.022066831  251
285  136.011637986  236
286  141.020782118  241
287  149.019572977  249
288  149.012091414  249
289  140.019421834  240
290  153.008010562  253
291  144.019648548  244
292  146.019648548  246
293  140.017230265  240
294  152.019572977  252
295  144.016625694  244
296  149.011940271  249
297  148.017834836  248
298  140.018363835  240
299  152.021915688  252
300  147.017759264  247
301  146.018514978  246
302  148.022520259  248
303  151.012393699  251
304  147.021840117  247
305  142.020253119  242
306  135.018590549  235
307  143.020933261  243
308  144.021991259  244
309  150.01466084  250
310  147.021386689  247
311  150.020177547  250
312  145.014358554  245
313  148.018741692  248
314  143.018666121  243
315  144.018968406  244
316  142.011033415  242
317  154.021008832  254
318  142.018590549  242
319  142.009899845  242
320  149.020253119  249
321  145.007859419  245
322  147.02259583  247
323  150.019421834  250
324  143.02259583  243
325  150.018363835  250
326  143.021991259  243
327  146.020706547  246
328  149.02259583  249
329  149.022369116  249
330  140.021688974  240
331  146.022444687  246
332  142.01692798  242
333  140.02032869  240
334  144.020177547  244
335  151.021159975  251
336  145.021386689  245
337  149.008237276  249
338  149.017381408  249
339  153.020782118  253
340  143.022066831  243
341  149.020479833  249
342  138.022293545  238
343  150.019799691  250
344  144.020933261  244
345  145.021688974  245
346  149.017381408  249
347  148.022142402  248
348  148.021537831  248
349  142.021613403  242
350  150.019572977  250
351  154.009370846  254
352  150.014509697  250
353  142.012847128  242
354  131.021311117  231
355  149.022444687  249
356  142.006499135  242
357  145.017759264  245
358  148.010579987  248
359  143.022520259  243
360  145.021764545  245
361  143.018514978  243
362  144.01753255  244
363  146.019270691  246
364  150.020253119  250
365  153.022293545  253
366  151.021613403  251
367  147.020479833  247
368  151.02032869  251
369  149.016701266  249
370  143.022142402  243
371  147.020782118  247
372  148.017381408  248
373  142.017079122  242
374  147.013829555  247
375  146.020782118  246
376  143.01806155  243
377  148.020026405  248
378  132.021386689  232
379  140.022293545  240
380  147.021386689  247
381  147.006650278  247
382  147.020026405  247
383  155.021008832  255
384  145.021840117  245
385  146.022520259  246
386  142.020857689  242
387  141.016550123  241
388  139.00680142  239
389  148.018590549  248
390  143.020933261  243
391  150.013224984  250
392  149.022369116  249
393  143.020782118  243
394  143.022444687  243
395  142.018666121  242
396  153.019119549  253
397  144.008388419  244
398  148.020857689  248
399  147.018817263  247
400  153.020555404  253
401  138.022369116  238
402  152.017985979  252
403  140.005970136  240
404  143.011108987  243
405  144.01919512  244
406  152.022369116  252
407  148.013300556  248
408  136.012922699  236
409  137.020555404  237
410  146.019043977  246
411  145.022066831  245
412  146.013829555  246
413  146.017608122  246
414  145.015340982  245
415  146.017985979  246
416  147.021537831  247
417  142.021915688  242
418  145.011260129  245
419  141.021613403  241
420  143.020479833  243
421  148.021688974  248
422  139.011260129  239
423  148.021915688  248
424  151.022293545  251
425  140.015038696  240
426  144.014811982  244
427  147.016701266  247
428  146.019497405  246
429  147.016323409  247
430  148.015114268  248
431  152.022444687  252
432  143.022293545  243
433  148.019724119  248
434  142.018817263  242
435  148.019421834  248
436  146.020253119  246
437  143.019270691  243
438  154.022066831  254
439  149.022142402  249
440  140.007254848  240
441  153.020026405  253
442  147.019346263  247
443  154.012091414  254
444  151.015416553  251
445  138.021915688  238
446  145.011713557  245
447  138.020479833  238
448  141.012318128  241
449  145.016550123  245
450  147.021991259  247
451  147.020101976  247
452  130.02032869  230
453  152.022369116  252
454  146.006952563  246
455  147.018514978  247
456  146.018968406  246
457  142.018212693  242
458  142.021386689  242
459  142.019043977  242
460  138.005818993  238
461  140.020630975  240
462  141.017985979  241
463  145.022142402  245
464  153.020177547  253
465  145.017381408  245
466  150.019572977  250
467  148.021159975  248
468  136.012922699  236
469  147.016474552  247
470  149.020479833  249
471  145.017003551  245
472  147.016701266  247
473  149.021915688  249
474  149.011637986  249
475  142.019043977  242
476  145.016323409  245
477  144.019572977  244
478  143.019497405  243
479  139.019572977  239
480  147.021915688  247
481  142.020479833  242
482  148.004609852  248
483  141.017683693  241
484  141.019950833  241
485  143.020177547  243
486  143.013224984  243
487  147.021688974  247
488  144.017230265  244
489  147.022217973  247
490  152.010655559  252
491  150.017381408  250
492  152.020479833  252
493  145.020630975  245
494  144.020101976  244
495  147.015038696  247
496  144.010353273  244
497  143.020177547  243
498  145.021915688  245
499  149.020404261  249
500  148.019875262  248
501  145.019346263  245
502  143.012091414  243
503  137.014585268  237
504  151.019572977  251
505  148.016474552  248
506  148.01806155  248
507  146.019043977  246
508  143.019119549  243
509  149.010579987  249
510  143.02032869  243
511  145.020253119  245
512  144.022142402  244
513  150.003702996  250
514  145.022066831  245
515  147.017834836  247
516  144.01352727  244
517  146.01526541  246
518  144.011260129  244
519  143.022520259  243
520  143.017759264  243
521  144.018363835  244
522  139.021840117  239
523  149.022142402  249
524  145.018212693  245
525  144.014585268  244
526  149.019346263  249
527  148.021084403  248
528  148.019572977  248
529  139.022520259  239
530  142.015416553  242
531  149.021537831  249
532  143.017079122  243
533  140.020857689  240
534  140.017834836  240
535  149.011637986  249
