Trial  Reward  #Clicks
0  316.738684137  338
1  318.426005458  339
2  320.9963824  342
3  328.195437305  349
4  320.745485557  342
5  326.129463527  347
6  326.95066174  348
7  336.733620857  358
8  338.3153335  360
9  340.099839562  361
10  339.813197476  361
11  342.054118902  363
12  340.212707623  362
13  338.316618213  360
14  339.813046334  361
15  342.701276324  364
16  339.057444041  360
17  338.275356262  360
