Trial  Reward  #Clicks
0  -90.9811851208  9
1  -78.9881561012  21
2  -70.9903895221  29
3  -53.9814558385  46
4  -41.9936381344  58
5  -28.994382608  71
6  -21.9949240434  78
7  -14.985381245  85
8  2.02003310877  102
9  44.5707053685  106
10  84.6748856556  104
11  87.6392186005  107
12  84.5797283889  104
13  87.9464831742  107
14  86.3291791704  106
