Trial  Reward  #Clicks
0  -87.9852188183  12
1  -87.9861392582  12
2  -86.9856519665  13
3  -84.9909580317  15
4  -85.984352522  14
5  -83.9944232172  16
6  -82.9839735173  17
7  -81.9852729619  18
8  -79.9884132862  20
9  -78.9873845592  21
10  -79.9932862032  20
11  -77.9845149525  22
12  -77.9880342815  22
13  -76.9851105313  23
14  -75.986843124  24
15  -74.9883591426  25
16  -74.9885215732  25
17  -74.9890630084  25
18  -73.9841900914  26
19  -72.9909580317  27
20  -71.9854353924  28
21  -69.9884674297  30
22  -71.9916618975  28
23  -70.98570611  29
24  -71.9854353924  28
25  -70.9866265499  29
26  -67.9896585872  32
27  -65.9853271054  34
28  -67.9907414576  32
29  -64.9946939348  35
30  -62.9911204623  37
31  -60.9870055546  39
32  -60.9871679852  39
33  -59.9881425686  40
34  -57.9839193738  42
35  -57.9915536105  42
36  -55.9912287493  44
37  -56.9913370364  43
38  -54.9866265499  45
39  -54.9858143971  45
40  -52.9893337261  47
41  -50.9924199068  49
42  -48.9868972675  51
43  -45.995127083  54
44  -45.9950729394  54
45  -43.9899834483  56
46  -41.9903083095  58
47  -41.9863016888  58
48  -42.9858685406  57
49  -42.9926906245  57
50  -42.9848939572  57
51  -41.9908497447  58
52  -38.9865182629  61
53  -39.991716041  60
54  -36.9845149525  63
55  -38.9851105313  61
56  -35.9970762498  64
57  -34.9965348146  65
58  -32.9883049991  67
59  -34.9920409022  65
60  -32.9934486338  67
61  -34.9847856702  65
62  -30.99523537  69
63  -29.9849481007  70
64  -29.9851646748  70
65  -27.9947480783  72
66  -25.9919867587  74
67  -23.9923657633  76
68  -25.9903083095  74
69  -24.9889005779  75
70  -23.994098356  76
71  -24.984352522  75
72  -22.993881782  77
73  -22.9858685406  77
74  -20.986734837  79
75  -22.9844066655  77
76  -19.9880342815  80
77  -21.984352522  78
78  -19.9852188183  80
79  -16.9922574763  83
80  -16.9946939348  83
81  -16.9965889581  83
82  -15.9915536105  84
83  -14.9851646748  85
84  -15.9840276608  84
85  -13.9978342591  86
86  -13.9840818044  86
87  -13.9860309712  86
88  -14.985597823  85
89  -14.9878718509  85
90  -12.992853055  87
91  -9.98586854061  90
92  -8.99068731412  91
93  -8.98971273071  91
94  -1.98581439709  98
95  -5.99030830946  94
96  -2.99507293945  97
97  -3.98760113333  96
98  1.00633479214  101
99  -0.99155361048  99
100  1.00974583406  101
101  3.01591819563  103
102  5.00709280146  105
103  4.01359002416  104
104  4.01196571849  104
105  8.01337345007  108
106  8.01423974643  108
107  6.01396902882  106
108  7.01532261689  107
109  8.01478118166  108
110  10.0064972227  110
111  12.0152143298  112
112  12.0146728946  112
113  14.0148894687  114
114  13.0143480335  113
115  14.0097458341  114
116  19.0097458341  119
117  24.0123988667  124
118  22.0092585424  122
119  23.0121822926  123
120  24.0093668294  124
121  25.0103955563  125
122  22.0140231723  122
123  24.01429389  124
124  25.0135358806  125
125  26.0157016215  126
126  28.0081756719  128
127  30.0116950009  130
128  30.0116950009  130
129  30.0132110195  130
130  32.0080132413  132
131  32.0135900242  132
132  32.0157016215  132
133  32.0140773159  132
134  33.0093668294  133
135  37.0043856253  137
136  37.0089878247  137
137  32.0134817371  132
138  36.0140773159  136
139  36.0073635191  136
140  36.0091502553  136
141  35.00952926  135
142  38.0109369916  138
143  41.006118218  141
144  40.0125612972  140
145  41.0137524547  141
146  42.011911575  142
147  44.1026945607  141
148  48.5168843868  140
149  53.8483429104  140
150  61.0367001039  142
151  64.3520780013  140
152  70.6075731628  141
153  78.7578674599  144
154  80.1381634409  140
155  89.1173642067  144
156  89.4338482563  140
157  93.1317734224  139
158  98.3185837354  140
159  101.513747853  142
160  106.254036535  143
161  106.746069586  142
162  107.913210641  143
163  106.006824791  141
164  109.806269062  140
165  111.876655641  142
166  110.939516271  141
167  111.08337561  141
168  110.084837486  140
169  112.110447372  142
170  113.299949701  143
171  111.30438947  141
172  112.804923054  141
173  117.596400647  143
174  119.362500629  145
175  116.523469322  142
176  113.929383311  139
177  114.742696445  140
178  118.745187047  144
179  117.846922726  143
180  114.773395822  140
181  116.865602241  142
182  114.934472802  140
183  116.955101484  142
184  117.061222788  142
185  117.003289219  142
186  117.268105188  142
187  116.034692462  141
188  117.305193501  142
189  117.38494691  142
190  118.448457262  143
191  117.487765459  142
192  116.536765347  141
193  116.584953082  141
194  115.663244616  140
195  115.693619132  140
196  115.742240015  140
